id,alive,request,resolve,url,subdomain,level,cname,ip,public,cdn,port,status,reason,title,banner,cidr,asn,org,addr,isp,source
603,0,0,1,https://jx.10086.cn,jx.10086.cn,1,jx.10086.cn,211.141.90.208,1,0,443,,"(ProtocolError('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer')),)",,,211.141.80.0/20,AS9808,Guangdong Mobile Communication Co.Ltd.,中国江西省南昌市,移动,IP138Query
80,0,0,1,http://jx.ac.10086.cn,jx.ac.10086.cn,2,jx.ac.10086.cn,211.141.90.208,1,0,80,,"(ProtocolError('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer')),)",,,211.141.80.0/20,AS9808,Guangdong Mobile Communication Co.Ltd.,中国江西省南昌市,移动,IP138Query
83,0,0,1,https://jx.ac.10086.cn,jx.ac.10086.cn,2,jx.ac.10086.cn,211.141.90.208,1,0,443,,"(ProtocolError('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer')),)",,,211.141.80.0/20,AS9808,Guangdong Mobile Communication Co.Ltd.,中国江西省南昌市,移动,IP138Query
764,0,0,1,http://jx.clientaccess.10086.cn,jx.clientaccess.10086.cn,2,jx.clientaccess.10086.cn,211.141.90.201,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='jx.clientaccess.10086.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fedec62e850>, 'Connection to jx.clientaccess.10086.cn timed out. (connect timeout=3.05)'))""),)",,,211.141.80.0/20,AS9808,Guangdong Mobile Communication Co.Ltd.,中国江西省南昌市,移动,IP138Query
776,0,0,1,https://jx.clientaccess.10086.cn,jx.clientaccess.10086.cn,2,jx.clientaccess.10086.cn,211.141.90.201,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='jx.clientaccess.10086.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7fee28276850>, 'Connection to jx.clientaccess.10086.cn timed out. (connect timeout=3.05)'))""),)",,,211.141.80.0/20,AS9808,Guangdong Mobile Communication Co.Ltd.,中国江西省南昌市,移动,IP138Query
355,0,0,1,http://jx1.ac.10086.cn,jx1.ac.10086.cn,2,jx1.ac.10086.cn,211.141.90.203,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='jx1.ac.10086.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fedec20ec40>, 'Connection to jx1.ac.10086.cn timed out. (connect timeout=3.05)'))""),)",,,211.141.80.0/20,AS9808,Guangdong Mobile Communication Co.Ltd.,中国江西省南昌市,移动,IP138Query
357,0,0,1,https://jx1.ac.10086.cn,jx1.ac.10086.cn,2,jx1.ac.10086.cn,211.141.90.203,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='jx1.ac.10086.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7fedebc625e0>, 'Connection to jx1.ac.10086.cn timed out. (connect timeout=3.05)'))""),)",,,211.141.80.0/20,AS9808,Guangdong Mobile Communication Co.Ltd.,中国江西省南昌市,移动,IP138Query
206,0,0,1,http://kdts.hb.10086.cn,kdts.hb.10086.cn,2,kdts.hb.10086.cn,211.137.54.4,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='kdts.hb.10086.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fee18304df0>, 'Connection to kdts.hb.10086.cn timed out. (connect timeout=3.05)'))""),)",,,211.137.48.0/21,AS9808,Guangdong Mobile Communication Co.Ltd.,中国湖北省武汉市,移动,IP138Query
207,0,0,1,https://kdts.hb.10086.cn,kdts.hb.10086.cn,2,kdts.hb.10086.cn,211.137.54.4,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='kdts.hb.10086.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7fee1818e4c0>, 'Connection to kdts.hb.10086.cn timed out. (connect timeout=3.05)'))""),)",,,211.137.48.0/21,AS9808,Guangdong Mobile Communication Co.Ltd.,中国湖北省武汉市,移动,IP138Query
1116,0,0,1,http://kefu.feixin.10086.cn,kefu.feixin.10086.cn,2,kefu.feixin.10086.cn,221.176.31.93,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='kefu.feixin.10086.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fedeaf402b0>, 'Connection to kefu.feixin.10086.cn timed out. (connect timeout=3.05)'))""),)",,,221.176.16.0/20,AS9808,Guangdong Mobile Communication Co.Ltd.,中国北京北京市,移动,RapidDNSQuery
1119,0,0,1,https://kefu.feixin.10086.cn,kefu.feixin.10086.cn,2,kefu.feixin.10086.cn,221.176.31.93,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='kefu.feixin.10086.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7fee28daaaf0>, 'Connection to kefu.feixin.10086.cn timed out. (connect timeout=3.05)'))""),)",,,221.176.16.0/20,AS9808,Guangdong Mobile Communication Co.Ltd.,中国北京北京市,移动,RapidDNSQuery
926,0,0,1,http://kf.feixin.10086.cn,kf.feixin.10086.cn,2,kf.feixin.10086.cn,221.176.30.182,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='kf.feixin.10086.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fedeb8124f0>, 'Connection to kf.feixin.10086.cn timed out. (connect timeout=3.05)'))""),)",,,221.176.16.0/20,AS9808,Guangdong Mobile Communication Co.Ltd.,中国北京北京市,移动,SiteDossierQuery
929,0,0,1,https://kf.feixin.10086.cn,kf.feixin.10086.cn,2,kf.feixin.10086.cn,221.176.30.182,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='kf.feixin.10086.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7fedeac26520>, 'Connection to kf.feixin.10086.cn timed out. (connect timeout=3.05)'))""),)",,,221.176.16.0/20,AS9808,Guangdong Mobile Communication Co.Ltd.,中国北京北京市,移动,SiteDossierQuery
525,1,1,1,http://kxlabs.10086.cn,kxlabs.10086.cn,1,kxlabs.10086.cn,36.148.12.195,1,1,80,200,OK,"""We're sorry but association-science doesn't work properly without JavaScript enabled. Please enable it to continue.""",nginx,36.148.0.0/19,AS56047,China Mobile Communications Corporation,中国,移动,IP138Query
527,1,1,1,https://kxlabs.10086.cn,kxlabs.10086.cn,1,kxlabs.10086.cn,36.148.12.195,1,1,443,200,OK,"""We're sorry but association-science doesn't work properly without JavaScript enabled. Please enable it to continue.""",nginx,36.148.0.0/19,AS56047,China Mobile Communications Corporation,中国,移动,IP138Query
1255,0,0,1,http://labs.10086.cn,labs.10086.cn,1,labs.10086.cn,112.25.65.59,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='labs.10086.cn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fedec1cec10>: Failed to establish a new connection: [Errno 101] Network is unreachable'))""),)",,,112.25.64.0/18,AS56046,China Mobile Communications Corporation,中国江苏省无锡市,移动,RapidDNSQuery
1257,0,0,1,https://labs.10086.cn,labs.10086.cn,1,labs.10086.cn,112.25.65.59,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='labs.10086.cn', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fedebaffc70>: Failed to establish a new connection: [Errno 101] Network is unreachable'))""),)",,,112.25.64.0/18,AS56046,China Mobile Communications Corporation,中国江苏省无锡市,移动,RapidDNSQuery
881,0,0,1,https://lbs.feixin.10086.cn,lbs.feixin.10086.cn,2,lbs.feixin.10086.cn,221.179.198.67,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='lbs.feixin.10086.cn', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fee183225e0>: Failed to establish a new connection: [Errno 113] No route to host'))""),)",,,221.179.198.0/23,AS56048,China Mobile Communicaitons Corporation,中国北京北京市,移动,SiteDossierQuery
936,0,0,1,http://lbs.feixin.10086.cn,lbs.feixin.10086.cn,2,lbs.feixin.10086.cn,221.179.198.67,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='lbs.feixin.10086.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fedeafcb5b0>, 'Connection to lbs.feixin.10086.cn timed out. (connect timeout=3.05)'))""),)",,,221.179.198.0/23,AS56048,China Mobile Communicaitons Corporation,中国北京北京市,移动,SiteDossierQuery
828,0,0,1,http://life.feixin.10086.cn,life.feixin.10086.cn,2,life.feixin.10086.cn,221.176.30.187,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='life.feixin.10086.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fee282e4670>, 'Connection to life.feixin.10086.cn timed out. (connect timeout=3.05)'))""),)",,,221.176.16.0/20,AS9808,Guangdong Mobile Communication Co.Ltd.,中国北京北京市,移动,IP138Query
829,0,0,1,https://life.feixin.10086.cn,life.feixin.10086.cn,2,life.feixin.10086.cn,221.176.30.187,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='life.feixin.10086.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7fee18154490>, 'Connection to life.feixin.10086.cn timed out. (connect timeout=3.05)'))""),)",,,221.176.16.0/20,AS9808,Guangdong Mobile Communication Co.Ltd.,中国北京北京市,移动,IP138Query
752,1,1,1,https://link.it.10086.cn,link.it.10086.cn,2,link.it.10086.cn,117.128.5.113,1,1,443,200,OK,星火联盟,nginx,117.128.5.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国北京北京市,移动,IP138Query
760,1,1,1,http://link.it.10086.cn,link.it.10086.cn,2,link.it.10086.cn,117.128.5.113,1,1,80,200,OK,星火联盟,nginx,117.128.5.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国北京北京市,移动,IP138Query
672,0,0,1,https://ljsh.hl.10086.cn,ljsh.hl.10086.cn,2,ljsh.hl.10086.cn,218.203.71.251,1,0,443,,"(ProtocolError('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer')),)",,,218.203.71.0/24,AS132525,HeiLongJiang Mobile Communication Company Limited,中国黑龙江省哈尔滨市,移动,IP138Query
756,0,0,1,http://ljsh.hl.10086.cn,ljsh.hl.10086.cn,2,ljsh.hl.10086.cn,218.203.71.251,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='ljsh.hl.10086.cn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fedec75f040>: Failed to establish a new connection: [Errno 101] Network is unreachable'))""),)",,,218.203.71.0/24,AS132525,HeiLongJiang Mobile Communication Company Limited,中国黑龙江省哈尔滨市,移动,IP138Query
137,1,1,1,http://ln.10086.cn,ln.10086.cn,1,ln.10086.cn.c.cdn.chinamobile.com,221.180.166.1,1,1,80,200,OK,中国移动官方网站,"Cmcc,1.1 ID-0314217212701472 uproxy-2",221.180.166.0/24,AS56044,China Mobile Communications Corporation,中国辽宁省沈阳市,移动,IP138Query
142,1,1,1,https://ln.10086.cn,ln.10086.cn,1,ln.10086.cn.c.cdn.chinamobile.com,221.180.166.1,1,1,443,200,OK,中国移动官方网站,"Cmcc,1.1 ID-0314217212701472 uproxy-2",221.180.166.0/24,AS56044,China Mobile Communications Corporation,中国辽宁省沈阳市,移动,IP138Query
1219,1,1,1,http://ln.10086.cn.cmcdn.cdn.10086.cn,ln.10086.cn.cmcdn.cdn.10086.cn,5,ln.10086.cn.cmcdn.cdn.10086.cn,39.136.71.21,1,1,80,403,Forbidden,403 Forbidden,nginx,39.136.64.0/18,AS9808,Guangdong Mobile Communication Co.Ltd.,中国,移动,RapidDNSQuery
1220,1,1,1,https://ln.10086.cn.cmcdn.cdn.10086.cn,ln.10086.cn.cmcdn.cdn.10086.cn,5,ln.10086.cn.cmcdn.cdn.10086.cn,39.136.71.21,1,1,443,403,Forbidden,403 Forbidden,,39.136.64.0/18,AS9808,Guangdong Mobile Communication Co.Ltd.,中国,移动,RapidDNSQuery
688,1,1,1,http://ln.clientaccess.10086.cn,ln.clientaccess.10086.cn,2,ln.clientaccess.10086.cn,221.180.166.10,1,0,80,200,OK,Welcome to nginx!,nginx,221.180.166.0/24,AS56044,China Mobile Communications Corporation,中国辽宁省沈阳市,移动,IP138Query
691,1,1,1,https://ln.clientaccess.10086.cn,ln.clientaccess.10086.cn,2,ln.clientaccess.10086.cn,221.180.166.10,1,0,443,200,OK,Welcome to nginx!,nginx,221.180.166.0/24,AS56044,China Mobile Communications Corporation,中国辽宁省沈阳市,移动,IP138Query
1377,0,0,1,https://localhost.mail.10086.cn,localhost.mail.10086.cn,3,localhost.mail.10086.cn,127.0.0.1,0,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='localhost.mail.10086.cn', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fee2830fc10>: Failed to establish a new connection: [Errno 111] Connection refused'))""),)",,,127.0.0.0/8,AS-,-,内网IP,内网IP,Finder
1378,0,0,1,http://localhost.mail.10086.cn,localhost.mail.10086.cn,3,localhost.mail.10086.cn,127.0.0.1,0,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='localhost.mail.10086.cn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fee2830f7f0>: Failed to establish a new connection: [Errno 111] Connection refused'))""),)",,,127.0.0.0/8,AS-,-,内网IP,内网IP,Finder
1295,1,1,1,http://logdownload.cmcdn.cdn.10086.cn,logdownload.cmcdn.cdn.10086.cn,3,logdownload.cmcdn.cdn.10086.cn,39.135.1.139,1,1,80,200,,"'\n\n\n\nHttpFs service, service base URL at /webhdfs/v1.\n\n\n'",nginx,39.135.1.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国,移动,RapidDNSQuery
1296,1,1,1,https://logdownload.cmcdn.cdn.10086.cn,logdownload.cmcdn.cdn.10086.cn,3,logdownload.cmcdn.cdn.10086.cn,39.135.1.139,1,1,443,200,,"'\n\n\n\nHttpFs service, service base URL at /webhdfs/v1.\n\n\n'",nginx,39.135.1.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国,移动,RapidDNSQuery
498,1,1,1,https://login.10086.cn,login.10086.cn,1,login.10086.cn,117.128.1.72,1,1,443,200,OK,用户登录,,117.128.1.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国北京北京市,移动,IP138Query
501,1,1,1,http://login.10086.cn,login.10086.cn,1,login.10086.cn,117.128.1.72,1,1,80,200,OK,用户登录,,117.128.1.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国北京北京市,移动,IP138Query
606,1,1,1,https://logininterface.mail.10086.cn,logininterface.mail.10086.cn,2,logininterface.mail.10086.cn,120.232.169.29,1,1,443,200,,中国移动139邮箱-手机号就是邮箱号,nginx,120.232.0.0/16,AS56040,China Mobile Communications Corporation,中国广东省,移动,IP138Query
607,1,1,1,http://logininterface.mail.10086.cn,logininterface.mail.10086.cn,2,logininterface.mail.10086.cn,120.232.169.29,1,1,80,200,,中国移动139邮箱-手机号就是邮箱号,nginx,120.232.0.0/16,AS56040,China Mobile Communications Corporation,中国广东省,移动,IP138Query
675,1,1,1,http://m-zone.10086.cn,m-zone.10086.cn,1,m-zone.10086.cn,117.136.190.162,1,1,80,200,OK,,"Cmcc,1.1 ID-0314217212701472 uproxy-10",117.136.190.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国北京北京市,移动,IP138Query
679,1,1,1,https://m-zone.10086.cn,m-zone.10086.cn,1,m-zone.10086.cn,117.136.190.162,1,1,443,200,OK,,"Cmcc,1.1 ID-0314217212701472 uproxy-3",117.136.190.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国北京北京市,移动,IP138Query
585,1,1,1,https://m.10086.cn,m.10086.cn,1,m.10086.cn,218.200.160.55,1,1,443,200,OK,咪咕音乐网_放肆听·趣玩乐,nginx,218.200.160.0/19,AS9808,Guangdong Mobile Communication Co.Ltd.,中国四川省成都市,移动,IP138Query
591,1,1,1,http://m.10086.cn,m.10086.cn,1,m.10086.cn,218.200.160.55,1,1,80,200,OK,咪咕音乐网_放肆听·趣玩乐,nginx,218.200.160.0/19,AS9808,Guangdong Mobile Communication Co.Ltd.,中国四川省成都市,移动,IP138Query
23,1,1,1,https://m.jf.10086.cn,m.jf.10086.cn,2,m.jf.10086.cn.wswebpic.com,157.185.175.102,1,1,443,200,OK,中国移动积分商城,"openresty,1.1 ID-4706466430270324 uproxy-13",157.185.175.0/24,AS54994,QUANTILNETWORKS,美国科罗拉多丹佛,网宿,IP138Query
27,1,1,1,http://m.jf.10086.cn,m.jf.10086.cn,2,m.jf.10086.cn.wswebpic.com,157.185.175.102,1,1,80,200,OK,中国移动积分商城,"openresty,1.1 ID-4706466430270324 uproxy-19",157.185.175.0/24,AS54994,QUANTILNETWORKS,美国科罗拉多丹佛,网宿,IP138Query
770,1,1,1,http://m.mail.10086.cn,m.mail.10086.cn,2,m.mail.10086.cn,221.176.67.220,1,1,80,200,OK,'\n\n\n\n\n\n\n\n',nginx,221.176.67.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国广东省广州市,移动,IP138Query
775,1,1,1,https://m.mail.10086.cn,m.mail.10086.cn,2,m.mail.10086.cn,221.176.67.220,1,1,443,200,OK,'\n\n\n\n\n\n\n\n',nginx,221.176.67.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国广东省广州市,移动,IP138Query
494,1,1,1,https://m.sd.10086.cn,m.sd.10086.cn,2,m.sd.10086.cn.c.cdn.chinamobile.com,39.134.153.251,1,1,443,200,OK,山东移动掌上营业厅,"nginx,https/1.1 sd2-cmcdn6 ( [cMsSf ])",39.134.152.0/23,AS24444,Shandong Mobile Communication Company Limited,中国,移动,IP138Query
496,1,1,1,http://m.sd.10086.cn,m.sd.10086.cn,2,m.sd.10086.cn.c.cdn.chinamobile.com,39.134.153.251,1,1,80,200,OK,山东移动掌上营业厅,"nginx,https/1.1 sd2-cmcdn6 ( [cMsSf ])",39.134.152.0/23,AS24444,Shandong Mobile Communication Company Limited,中国,移动,IP138Query
537,0,0,1,https://maap.r.10086.cn,maap.r.10086.cn,2,maap.r.10086.cn,117.132.201.41,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='maap.r.10086.cn', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fedeb989ee0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))""),)",,,117.132.201.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国广东省深圳市,移动,IP138Query
538,0,0,1,http://maap.r.10086.cn,maap.r.10086.cn,2,maap.r.10086.cn,117.132.201.41,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='maap.r.10086.cn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fedec327ca0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))""),)",,,117.132.201.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国广东省深圳市,移动,IP138Query
314,1,1,1,http://mail.10086.cn,mail.10086.cn,1,mail.10086.cn,120.232.169.29,1,1,80,200,,中国移动139邮箱-手机号就是邮箱号,nginx,120.232.0.0/16,AS56040,China Mobile Communications Corporation,中国广东省,移动,IP138Query
315,1,1,1,https://mail.10086.cn,mail.10086.cn,1,mail.10086.cn,120.232.169.29,1,1,443,200,,中国移动139邮箱-手机号就是邮箱号,nginx,120.232.0.0/16,AS56040,China Mobile Communications Corporation,中国广东省,移动,IP138Query
1351,0,0,1,http://mailns1.10086.cn,mailns1.10086.cn,1,mailns1.10086.cn,120.232.169.93,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='mailns1.10086.cn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fedec1ce9a0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))""),)",,,120.232.0.0/16,AS56040,China Mobile Communications Corporation,中国广东省,移动,RapidDNSQuery
1353,0,0,1,https://mailns1.10086.cn,mailns1.10086.cn,1,mailns1.10086.cn,120.232.169.93,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='mailns1.10086.cn', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fedec2d0520>: Failed to establish a new connection: [Errno 101] Network is unreachable'))""),)",,,120.232.0.0/16,AS56040,China Mobile Communications Corporation,中国广东省,移动,RapidDNSQuery
1252,0,0,1,https://mailns2.10086.cn,mailns2.10086.cn,1,mailns2.10086.cn,120.232.169.94,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='mailns2.10086.cn', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fedeb5ef1c0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))""),)",,,120.232.0.0/16,AS56040,China Mobile Communications Corporation,中国广东省,移动,RapidDNSQuery
1254,0,0,1,http://mailns2.10086.cn,mailns2.10086.cn,1,mailns2.10086.cn,120.232.169.94,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='mailns2.10086.cn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fedeb715400>: Failed to establish a new connection: [Errno 101] Network is unreachable'))""),)",,,120.232.0.0/16,AS56040,China Mobile Communications Corporation,中国广东省,移动,RapidDNSQuery
1287,0,0,1,http://mailns3.10086.cn,mailns3.10086.cn,1,mailns3.10086.cn,221.176.66.193,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='mailns3.10086.cn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fedec3eb7f0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))""),)",,,221.176.66.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国广东省广州市,移动,RapidDNSQuery
1289,0,0,1,https://mailns3.10086.cn,mailns3.10086.cn,1,mailns3.10086.cn,221.176.66.193,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='mailns3.10086.cn', port=443): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7fedeb0e4580>: Failed to establish a new connection: [Errno 101] Network is unreachable'))""),)",,,221.176.66.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国广东省广州市,移动,RapidDNSQuery
109,0,0,1,https://mall.10086.cn,mall.10086.cn,1,mall.10086.cn,221.178.251.153,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='mall.10086.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7fee28123ac0>, 'Connection to mall.10086.cn timed out. (connect timeout=3.05)'))""),)",,,221.178.251.0/24,AS56046,China Mobile Communications Corporation,中国江苏省南京市,移动,IP138Query
110,0,0,1,http://mall.10086.cn,mall.10086.cn,1,mall.10086.cn,221.178.251.153,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='mall.10086.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fee28117580>, 'Connection to mall.10086.cn timed out. (connect timeout=3.05)'))""),)",,,221.178.251.0/24,AS56046,China Mobile Communications Corporation,中国江苏省南京市,移动,IP138Query
1234,1,1,1,https://mall.iot.10086.cn,mall.iot.10086.cn,2,mall.iot.10086.cn,117.132.187.2,1,1,443,200,,IoT应用商城,openresty,117.132.187.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国内蒙古呼和浩特市,移动,RapidDNSQuery
1275,0,0,1,http://mall.iot.10086.cn,mall.iot.10086.cn,2,mall.iot.10086.cn,117.132.187.2,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='mall.iot.10086.cn', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7fee1831a7c0>: Failed to establish a new connection: [Errno 101] Network is unreachable'))""),)",,,117.132.187.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国内蒙古呼和浩特市,移动,RapidDNSQuery
407,1,1,1,https://mas.10086.cn,mas.10086.cn,1,"mas.10086.cn,mas.10086.cn","36.156.156.170,112.35.2.24","1,1",1,443,200,,云MAS业务平台_中国移动,,"36.156.0.0/16,112.35.0.0/21","AS56046,AS9808","China Mobile Communications Corporation,Guangdong Mobile Communication Co.Ltd.","中国江苏省,中国广东省广州市","移动,移动",IP138Query
410,1,1,1,http://mas.10086.cn,mas.10086.cn,1,"mas.10086.cn,mas.10086.cn","36.156.156.170,112.35.2.24","1,1",1,80,200,,云MAS业务平台_中国移动,elb,"36.156.0.0/16,112.35.0.0/21","AS56046,AS9808","China Mobile Communications Corporation,Guangdong Mobile Communication Co.Ltd.","中国江苏省,中国广东省广州市","移动,移动",IP138Query
567,1,1,1,https://mas.ecloud.10086.cn,mas.ecloud.10086.cn,2,"mas.ecloud.10086.cn,mas.ecloud.10086.cn","112.33.7.70,112.33.1.10","1,1",0,443,200,OK,中国移动云MAS业务平台,nginx,"112.33.7.0/24,112.33.1.0/24","AS9808,AS9808","Guangdong Mobile Communication Co.Ltd.,Guangdong Mobile Communication Co.Ltd.","中国广东省广州市,中国广东省广州市","移动,移动",IP138Query
571,1,1,1,http://mas.ecloud.10086.cn,mas.ecloud.10086.cn,2,"mas.ecloud.10086.cn,mas.ecloud.10086.cn","112.33.7.70,112.33.1.10","1,1",0,80,200,OK,中国移动云MAS业务平台,nginx,"112.33.7.0/24,112.33.1.0/24","AS9808,AS9808","Guangdong Mobile Communication Co.Ltd.,Guangdong Mobile Communication Co.Ltd.","中国广东省广州市,中国广东省广州市","移动,移动",IP138Query
798,0,0,1,https://mbomc.it.10086.cn,mbomc.it.10086.cn,2,mbomc.it.10086.cn,221.176.65.30,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='mbomc.it.10086.cn', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7fedec744d90>, 'Connection to mbomc.it.10086.cn timed out. (connect timeout=3.05)'))""),)",,,221.176.65.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国广东省广州市,移动,IP138Query
799,0,0,1,http://mbomc.it.10086.cn,mbomc.it.10086.cn,2,mbomc.it.10086.cn,221.176.65.30,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='mbomc.it.10086.cn', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fedec744f70>, 'Connection to mbomc.it.10086.cn timed out. (connect timeout=3.05)'))""),)",,,221.176.65.0/24,AS9808,Guangdong Mobile Communication Co.Ltd.,中国广东省广州市,移动,IP138Query
